,Repeat,agent,opponent,episode,num_actions,episode_reward,cumulative_reward,time_per_episode,action_history,q_total,q_mean
0,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,0,0,-1,-1,0.0020186901092529297,[3],-0.05,-0.05
1,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,1,5,-1,-2,0.006064653396606445,"[0, 2, 1, 1, 1, 2]",-0.1,-0.05
2,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,2,2,-1,-3,0.002999544143676758,"[0, 0, 0]",-0.15000000000000002,-0.05000000000000001
3,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,3,10,-1,-4,0.012108564376831055,"[1, 2, 3, 0, 2, 2, 1, 1, 1, 1, 1]",-0.2,-0.05
4,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,4,1,-1,-5,0.0020003318786621094,"[0, 2]",-0.247375,-0.06184375
5,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,5,0,-1,-6,0.0010001659393310547,[2],-0.2925,-0.073125
6,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,6,3,-1,-7,0.003999948501586914,"[0, 0, 2, 3]",-0.339887796875,-0.067977559375
7,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,7,17,-1,-8,0.020104646682739258,"[2, 1, 1, 2, 3, 0, 1, 2, 3, 0, 1, 3, 2, 1, 0, 1, 2, 2]",-0.3776173096445312,-0.06293621827408853
8,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,8,26,1,-7,0.030199766159057617,"[3, 3, 2, 1, 0, 3, 1, 0, 3, 3, 1, 2, 0, 0, 2, 1, 3, 1, 3, 2, 2, 3, 1, 2, 0, 1, 1]",-0.3251173096445312,-0.046445329949218746
9,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,9,1,-1,-8,0.0020525455474853516,"[2, 1]",-0.3683445668576172,-0.05262065240823103
10,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,10,9,1,-7,0.011054754257202148,"[3, 1, 0, 1, 2, 1, 1, 2, 1, 1]",-0.3109881706725537,-0.03887352133406921
11,10,"DefaultEngQlearntab_classroom_A_language_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,11,5,1,-6,0.0069997310638427734,"[3, 0, 3, 2, 1, 1]",-0.25875685532070314,-0.025875685532070314
